zipcode,office,official,phones,emails,website
32780,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
32780,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
32780,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
32780,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34653,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34653,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34653,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34653,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34653,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34653,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33334,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33334,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33334,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33334,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33334,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33334,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34748,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34748,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34748,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34748,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34748,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34748,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34208,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34208,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34208,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34208,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34208,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34208,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34293,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34293,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34293,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34293,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34293,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34293,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34207,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34207,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34207,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34207,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34207,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34207,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33435,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33435,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33435,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33435,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33435,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33435,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33952,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33952,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33952,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33952,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33952,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33952,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
32310,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
32310,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
32310,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
32310,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
32310,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
32310,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33174,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33174,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33174,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33174,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33174,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33174,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
32807,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
32807,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
32807,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
32807,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
32807,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
32807,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33756,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33756,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33756,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33756,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33756,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33756,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33145,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33145,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33145,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33145,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33145,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33145,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33145,Miami Mayor,VACANT,,['publicinformation@flcourts.org'],
33809,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33809,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33809,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33809,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33809,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33809,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34689,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34689,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34689,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34689,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34689,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34689,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33407,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33407,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33407,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33407,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33407,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33407,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
32547,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
32547,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
32547,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
32547,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
32547,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
32547,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33810,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33810,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33810,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33810,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33810,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33810,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33325,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33325,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33325,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33325,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33325,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33325,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34684,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34684,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34684,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34684,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34684,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34684,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33418,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33418,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33418,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33418,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33418,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33418,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33030,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33030,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33030,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33030,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33030,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33030,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
33410,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
33410,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
33410,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
33410,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
33410,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
33410,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
32720,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
32720,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
32720,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
32720,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
32720,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
32720,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
34983,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
34983,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
34983,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
34983,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
34983,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
34983,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
32937,Governor of Florida,Ron DeSantis,['(850) 717-9337'],['governorron.desantis@eog.myflorida.com'],
32937,Lieutenant Governor of Florida,Jeanette Nuñez,['(850) 488-7146'],['ltgovernorjeanette.nunez@eog.myflorida.com'],
32937,FL Attorney General,Ashley Moody,['(866) 966-7226'],,
32937,FL Commissioner of Agriculture,"Nicole ""Nikki"" Fried",['(850) 617-7700'],['Nikki.Fried@FDACS.gov'],
32937,FL Supreme Court Justice,Alan Lawson,['(850) 921-1096'],['publicinformation@flcourts.org'],
32937,FL Chief Financial Officer,Carlos G. Muñiz,['(850) 488-0007'],['publicinformation@flcourts.org'],
