zipcode,office,official,phones,emails,website
19119,Philadelphia Register of Wills,Christine Donohue,['(717) 787-6181'],,
19119,Philadelphia District Attorney,Josh Shapiro,['(717) 787-3391'],['info@attorneygeneral.gov'],
19119,Philadelphia Sheriff,Eugene DePasquale,['(717) 787-2543'],['auditorgen@PaAuditor.gov'],
19119,Philadelphia City Controller,Jim Kenney,['(215) 686-2181'],['james.kenney@phila.gov'],
19119,Philadelphia City Council Member,Omar Sabir,['(215) 686-3462'],['omar.sabir@phila.gov'],
19050,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19050,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19050,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19050,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19050,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19050,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19050,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
19061,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
19061,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
19061,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
19061,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
19061,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
19061,PA Attorney General,Debra Todd,['(717) 787-6181'],,
19061,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
18940,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
18940,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
18940,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
18940,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
18940,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
18940,PA Attorney General,Debra Todd,['(717) 787-6181'],,
18940,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
17111,Governor of Pennsylvania,Tom Wolf,['(717) 787-2500'],['Governor@pa.gov'],
17111,Lieutenant Governor of Pennsylvania,John Fetterman,['(717) 787-3300'],['LGoffice@pa.gov'],
17111,PA Supreme Court Chief Justice,Thomas G. Saylor,['(717) 787-6181'],,
17111,PA State Treasurer,Joe Torsella,['(717) 787-2465'],,
17111,PA Supreme Court Associate Justice,David N. Wecht,['(717) 787-6181'],,
17111,PA Attorney General,Debra Todd,['(717) 787-6181'],,
17111,PA Auditor General,Sallie Updyke Mundy,['(717) 787-6181'],,
