zipcode,office,official,phones,emails,website
77017,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77017,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77017,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77017,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77017,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77017,Houston Mayor,Paul W. Green,['(512) 463-1312'],,
77017,Houston City Council Member,John Phillip Devine,['(512) 463-1312'],,
77017,Houston City Controller,Jimmy Blacklock,['(512) 463-1312'],,
78504,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78504,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78504,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78504,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78504,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78504,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78504,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78504,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78504,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77024,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77024,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77024,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77024,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77024,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77024,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77024,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77024,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77024,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77489,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77489,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77489,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77489,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77489,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77489,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77489,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77489,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77489,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
76063,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
76063,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
76063,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
76063,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
76063,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
76063,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
76063,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
76063,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
76063,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
75081,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
75081,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
75081,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
75081,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
75081,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
75081,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
75081,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
75081,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
75081,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
79605,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
79605,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
79605,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
79605,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
79605,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
79605,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
79605,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
79605,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
79605,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
75224,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
75224,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
75224,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
75224,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
75224,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
75224,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
75224,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
75224,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
75224,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
75224,Dallas Mayor,Paul W. Green,['(512) 463-1312'],,
77320,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77320,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77320,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77320,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77320,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77320,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77320,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77320,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77320,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77079,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77079,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77079,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77079,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77079,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77079,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77079,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77079,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77079,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77079,Houston Mayor,Paul W. Green,['(512) 463-1312'],,
77079,Houston City Council Member,John Phillip Devine,['(512) 463-1312'],,
77079,Houston City Controller,Jimmy Blacklock,['(512) 463-1312'],,
78537,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78537,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78537,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78537,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78537,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78537,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78537,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78537,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78537,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
76016,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
76016,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
76016,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
76016,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
76016,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
76016,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
76016,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
76016,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
76016,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
75904,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
75904,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
75904,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
75904,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
75904,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
75904,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
75904,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
75904,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
75904,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78245,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78245,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78245,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78245,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78245,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78245,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78245,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78245,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78245,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77581,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77581,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77581,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77581,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77581,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77581,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77581,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77581,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77581,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77590,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77590,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77590,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77590,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77590,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77590,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77590,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77590,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77590,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78589,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78589,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78589,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78589,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78589,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78589,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78589,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78589,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78589,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
75234,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
75234,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
75234,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
75234,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
75234,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
75234,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
75234,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
75234,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
75234,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
75232,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
75232,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
75232,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
75232,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
75232,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
75232,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
75232,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
75232,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
75232,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78102,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78102,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78102,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78102,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78102,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78102,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78102,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78102,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78102,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78242,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78242,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78242,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78242,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78242,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78242,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78242,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78242,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78242,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78242,San Antonio Mayor,Paul W. Green,['(512) 463-1312'],,
79072,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
79072,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
79072,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
79072,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
79072,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
79072,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
79072,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
79072,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
79072,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
79905,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
79905,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
79905,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
79905,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
79905,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
79905,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
79905,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
79905,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
79905,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
79905,El Paso Mayor,Paul W. Green,['(512) 463-1312'],,
77020,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77020,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77020,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77020,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77020,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77020,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77020,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77020,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77020,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77020,Houston Mayor,Paul W. Green,['(512) 463-1312'],,
77020,Houston City Council Member,John Phillip Devine,['(512) 463-1312'],,
77020,Houston City Controller,Jimmy Blacklock,['(512) 463-1312'],,
77515,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77515,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77515,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77515,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77515,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77515,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77515,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77515,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77515,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77008,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77008,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77008,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77008,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77008,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77008,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77008,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77008,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77008,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77008,Houston Mayor,Paul W. Green,['(512) 463-1312'],,
77008,Houston City Council Member,John Phillip Devine,['(512) 463-1312'],,
77008,Houston City Controller,Jimmy Blacklock,['(512) 463-1312'],,
75165,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
75165,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
75165,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
75165,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
75165,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
75165,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
75165,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
75165,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
75165,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
79705,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
79705,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
79705,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
79705,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
79705,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
79705,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
79705,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
79705,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
79705,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78229,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
78229,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
78229,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
78229,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
78229,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
78229,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
78229,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
78229,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
78229,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
78229,San Antonio Mayor,Paul W. Green,['(512) 463-1312'],,
77063,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77063,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77063,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77063,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77063,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77063,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77063,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77063,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77063,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
77662,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
77662,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
77662,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
77662,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
77662,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
77662,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
77662,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
77662,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
77662,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
79424,Governor of Texas,Greg Abbott,['(512) 463-2000'],,
79424,Lieutenant Governor of Texas,Dan Patrick,['(512) 463-0001'],['LTGConstituent.Affairs@ltgov.texas.gov'],
79424,TX Comptroller of Public Accounts,Glenn Hegar,['(512) 463-4444'],,
79424,TX Commissioner of General Land Office,George P. Bush,['(800) 998-4456'],,
79424,TX Supreme Court Associate Justice,Eva Guzman,['(512) 463-1312'],,
79424,TX Railroad Commissioner,Debra Lehrmann,['(512) 463-1312'],,
79424,TX Attorney General,Jeffrey S. Boyd,['(512) 463-1312'],,
79424,TX Commissioner of Agriculture,Jane Bland,['(512) 463-1312'],,
79424,TX Supreme Court Chief Justice,Brett Busby,['(512) 463-1312'],,
