zipcode,office,official,phones,emails,website
10305,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10305,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10305,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10305,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10550,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10550,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10550,NY Attorney General,Letitia James,['(800) 771-7755'],,
10550,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14624,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14624,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14624,NY Attorney General,Letitia James,['(800) 771-7755'],,
14624,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11367,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11367,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11367,NY Attorney General,Letitia James,['(800) 771-7755'],,
11367,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11367,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11367,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11367,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10705,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10705,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10705,NY Attorney General,Letitia James,['(800) 771-7755'],,
10705,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10475,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10475,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10475,NY Attorney General,Letitia James,['(800) 771-7755'],,
10475,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10475,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10475,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10475,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11554,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11554,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11554,NY Attorney General,Letitia James,['(800) 771-7755'],,
11554,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11412,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11412,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11412,NY Attorney General,Letitia James,['(800) 771-7755'],,
11412,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11412,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11412,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11412,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11217,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11217,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11217,NY Attorney General,Letitia James,['(800) 771-7755'],,
11217,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11217,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11217,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11217,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10454,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10454,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10454,NY Attorney General,Letitia James,['(800) 771-7755'],,
10454,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10454,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10454,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10454,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
12866,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
12866,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
12866,NY Attorney General,Letitia James,['(800) 771-7755'],,
12866,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11722,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11722,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11722,NY Attorney General,Letitia James,['(800) 771-7755'],,
11722,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11710,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11710,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11710,NY Attorney General,Letitia James,['(800) 771-7755'],,
11710,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11231,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11231,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11231,NY Attorney General,Letitia James,['(800) 771-7755'],,
11231,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11231,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11231,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11231,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
12203,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
12203,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
12203,NY Attorney General,Letitia James,['(800) 771-7755'],,
12203,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11793,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11793,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11793,NY Attorney General,Letitia James,['(800) 771-7755'],,
11793,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10035,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10035,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10035,NY Attorney General,Letitia James,['(800) 771-7755'],,
10035,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10035,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10035,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10035,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10014,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10014,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10014,NY Attorney General,Letitia James,['(800) 771-7755'],,
10014,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10014,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10014,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10014,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
10956,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10956,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10956,NY Attorney General,Letitia James,['(800) 771-7755'],,
10956,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10562,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10562,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10562,NY Attorney General,Letitia James,['(800) 771-7755'],,
10562,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14304,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14304,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14304,NY Attorney General,Letitia James,['(800) 771-7755'],,
14304,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
13090,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
13090,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
13090,NY Attorney General,Letitia James,['(800) 771-7755'],,
13090,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10022,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10022,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10022,NY Attorney General,Letitia James,['(800) 771-7755'],,
10022,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10022,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10022,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10022,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
13027,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
13027,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
13027,NY Attorney General,Letitia James,['(800) 771-7755'],,
13027,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11379,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11379,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11379,NY Attorney General,Letitia James,['(800) 771-7755'],,
11379,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
11379,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
11379,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
11379,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
13905,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
13905,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
13905,NY Attorney General,Letitia James,['(800) 771-7755'],,
13905,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14623,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14623,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14623,NY Attorney General,Letitia James,['(800) 771-7755'],,
14623,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
13210,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
13210,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
13210,NY Attorney General,Letitia James,['(800) 771-7755'],,
13210,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10309,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
10309,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
10309,NY Attorney General,Letitia James,['(800) 771-7755'],,
10309,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
10309,New York Mayor,Bill de Blasio,['(212) 639-9675'],,
10309,New York City Comptroller,Scott M. Stringer,['(212) 669-3916'],['action@comptroller.nyc.gov'],
10309,New York Public Advocate,Jumaane D. Williams,['(212) 669-7200'],['reception@advocate.nyc.gov'],
11795,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
11795,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
11795,NY Attorney General,Letitia James,['(800) 771-7755'],,
11795,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
14616,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
14616,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
14616,NY Attorney General,Letitia James,['(800) 771-7755'],,
14616,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
12302,Governor of New York,Andrew M. Cuomo,['(518) 474-8390'],,
12302,Lieutenant Governor of New York,Kathleen C. Hochul,['(518) 474-8390'],,
12302,NY Attorney General,Letitia James,['(800) 771-7755'],,
12302,NY State Comptroller,Thomas P. DiNapoli,['(518) 474-4044'],['contactus@osc.state.ny.us'],
